Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 264374

a	26031304
à	170213
Ạ	7565
ãa	37825
ã̀a	7565
Abafaroditu	7565
Abija	15130
Abiya	7565
Abiyu	7565
Adamu	56737
Adi	15130
Afisa	75650
Afisawa	7565
Agabu	7565
Agiripa	45390
Agɔsitu	11347
Ahaza	7565
Akaya	37825
Akimu	7565
akpaati	22695
Akpiila	30260
al'ɛ	18912
àl'ɛ	15130
Alafa	7565
alakama	7565
Alezanda	18912
Alezandiriya	18912
alɛ	234516
alɛ̀	34042
àlɛ̀	11347
alɛnang	11347
Alifaya	18912
Alisabatu	68085
Aliyuda	7565
Aminada	15130
Among	7565
Ana	30260
anang	139953
Anduru	45390
Aniya	11347
Antakiya	86997
Anuhu	11347
Apolo	41607
àr'ɛ	11347
Arabiya	7565
Arafasa	7565
Arama	15130
arɛ	926717
Arimataya	15130
Arisitaku	18912
Aritimi	18912
Ariyopagu	11347
Asa	7565
Asabaniya	11347
Asiya	71867
Aso	7565
at'ɛ	11347
Ataniya	18912
atɛ	578725
atɛ̀	34042
ãtɛ	7565
Ayii	11347
Ayìi	11347
Azaliya	7565
Azɔ	7565
azurufa	52955
b'ang	52955
b'ee	124823
b'eer'e	15130
Ba	7565
bã	7565
bà'a	7565
baa	75650
baabi	49172
baajaa	7565
baanang	15130
Baatolomi	15130
Babila	52955
Babiliya	7565
Bagadaza	7565
Bahazabu	26477
bàk'ɛ	15130
bakɛ	56737
Balamu	18912
bãnang	15130
bang	3676609
bàng	18912
bangkɛ	52955
bangnɛ	68085
Banike	11347
bannang	1013715
Baraba	45390
Baranaba	151300
bàs'ɛ	18912
Basaba	7565
basɛ	408512
bàsɛ̀	18912
basɛnang	15130
Batimawu	11347
batizima	434989
bè'e	158865
bee	1066670
bèe	200473
beebang	102128
beenang	7565
Beenang	7565
beere	79432
beeyi	173995
bengke	7565
Beriya	15130
bɛ̀'ɛ	90780
bɛbɛtɛ	15130
bɛɛ	1380619
bɛ̃ɛ	397164
bɛ̃̀ɛ	15130
bɛ̃ɛyi	30260
bɛng	15130
Bɛsɛda	30260
Bɛtafaji	7565
Bɛtalami	37825
Bɛtani	30260
Bɛtaniya	22695
bì'i	953195
bii	10008548
Bilatu	291254
biling	287471
Biliyaminu	15130
binting	37825
Bituru	915369
biya	276123
bm	264776
bmati	102128
boo	7565
borodi	378252
