Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 235557

a	670750
a'a	581600
a'a'ae	4245
a'ae	127357
a'ake'a	4245
a'akeno	12735
a'aki	4245
a'amo	29716
a'amo'a	63678
a'amo'ae	21226
a'amo'ke	4245
a'amofe	8490
a'amona	4245
a'amoteka	4245
a'ana	16981
a'ka	93395
a'kae	4245
a'kaena	4245
a'kafu	42452
A'kai'kasi'ae	4245
A'kaiya	29716
A'kaiya'ae	4245
a'kalafa	4245
a'kalafa'ne	4245
a'kalafa'nikeno	4245
a'kalafalavitapa	4245
a'kalo	80659
a'kama	67924
a'kama'nea	4245
a'kamaeya'maki	4245
a'kamale'ne'a	4245
a'kamamale'ne	4245
a'kamamale'nea	4245
a'kamanatesea	4245
a'kamano	4245
a'kamapate'naya	4245
a'kamapate'ne	8490
a'kamapatekaiye	8490
a'kamapateo	4245
a'kamapatesea	8490
a'kamapatetesunaketapa	4245
a'kame	2500456
a'kame'ya	131602
a'kamekana	8490
a'kameleka	59433
a'kameleka'ae	12735
a'kamelekati	12735
a'kameleti	55188
a'kamemo	4245
a'kamo'a	8490
a'kamo'aki	4245
a'kamofe	4245
a'kana	8490
a'kane	4245
a'kaneo	4245
a'kani	46697
a'kani'a	4245
a'kani'nakeno	4245
a'kani'nana	4245
a'kani'nea	16981
a'kani'nike'na	4245
a'kanike'a	4245
a'kanike'na	8490
a'kanikeno	12735
a'kanilate'naya	4245
a'kanilate'ne	4245
a'kanile'a	8490
a'kanile'nae	4245
a'kanile'ne	8490
a'kanile'nea	12735
a'kanile'neanakeno	4245
a'kanile'nike'a	4245
a'kanile'nikeno	12735
a'kanile'niketapa	4245
a'kanilekeno	8490
a'kanilesayana	4245
a'kanilesea	4245
a'kanilesikeno	4245
a'kanileteno	4245
a'kanilitana	4245
a'kanimale'naya	8490
a'kanimale'ne	8490
a'kanimale'noa	4245
a'kanimaleteno	4245
a'kaninatesune	4245
a'kanino	8490
a'kanipate'ne	8490
a'kanipate'nea	4245
a'kanipate'nike'a	4245
a'kanise	4245
a'kanisike'ka	4245
a'kanisiketapa	4245
a'kanite'ne	4245
a'kano	25471
a'kano'kanu	4245
a'kanu	4245
a'kao	38207
a'kapa	12735
a'kapalu	4245
a'kasipe'ae	4245
a'kavo	21226
a'kavo'mo	4245
a'kavofi	4245
a'kaya	72169
a'kayopa	8490
a'kayu	4245
