Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 232740

Abadọn	8593
abalara	17186
Abija	17186
Abiudu	8593
abọm	12889
acha	352324
achiaan̄	73042
achọ	133195
achubọk	17186
ada	42966
Adam	77339
adasi	588639
Adi	8593
Adimin	8593
afa	111712
Afakisadi	8593
afi	317951
Agabọs	8593
agagawaji	21483
agam	8593
agan̄	1744435
agba	567156
agbagba	8593
agbugbuk	21483
Agiripa	64449
agọọk	77339
agwut	146085
Aikoniọm	25779
ajakajak	55856
Ajiki	107416
Ajọ	8593
akajit	17186
akaka	17186
akalari	8593
akan̄	38669
akat	17186
Akaya	47263
Akim	8593
Akipọs	8593
akọn̄	1147202
akọọk	90229
akọp	979633
akpa	421070
akpabin	12889
akpalek	1147202
akpan	107416
akpat	51559
akpatukot	21483
akpọ	17186
akpọk	21483
Akwila	38669
akwọọk	21483
ala	8593
alabasita	8593
alaga	12889
alala	34373
alata	274984
Alifa	8593
Alifiọs	21483
aligọ	21483
Alikisenda	30076
Alikisendira	17186
alọm	150382
ama	2904528
Aminadap	17186
amọn	532783
anam	704648
Ananayas	60152
Anas	17186
Anduru	60152
Ani	8593
Antiọk	146085
Apoliọn	8593
Apọlọs	51559
aran̄	189052
araran̄	244908
Arebia	12889
Arimatia	17186
Ariopagọs	12889
Arisitakọs	21483
arọọn̄	567156
asa	90229
asabọn	124602
asasa	25779
Asaya	116009
Ase	8593
Asọs	12889
ata	3647847
ataak	451147
atafi	25779
atalek	107416
Atalia	8593
atanga	12889
atasuk	64449
atata	842141
Atemis	30076
Atens	30076
atikọ	2208472
atisi	8593
awaji	124602
Awaji	14135945
awala	38669
awo	17186
awọ	8593
Awọ	8593
aya	176162
ayaya	313654
ba	8593
Baa	8593
Babilọn	60152
bak	107416
balì	12889
Banabas	227721
Barabas	55856
barabat	189052
Basabas	8593
Batimiọs	21483
Batolomi	17186
Bejibun	34373
Belam	25779
bele	8593
ben	42966
Benais	12889
bene	459740
Benjamin	17186
Beria	38669
Betani	73042
Betelehem	38669
Betifegi	12889
Betisaida	38669
biridọni	34373
Bitinia	8593
bọkọ	55856
bolo	12889
bọn	1903411
Bowaji	17186
bùk	30076
bukubuku	12889
burubut	176162
cha	5731717
che	21483
Chei	8593
cherekeyi	124602
chereyi	171865
chi	2526424
Chieek	17186
chieen̄	3531838
chili	12889
chilọ	8593
Chit	12889
