Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 397683

a	1626923
a'an	14340567
a'anak	30174
a'anakeb	7543
A'anakeb	7543
a'anaq	65378
a'anaqeb	15087
a'aneb	487825
a'anex	5029
a'ano	5029
a'aq	5029
a'atq	5029
a'eb	52805
a'in	5612510
a'ineb	5029
A'ineb	7543
a'ut	253971
A'ut	676418
aab'aan	15087
aab'aanu	5029
aab'eelom	7543
aab'een	55320
aab'ihomal	7543
aach'ool	158417
aacha'al	5029
aajel	30174
aak'a'uxl	15087
aak'ab	110640
aak'ab'a	25145
aak'ajol	30174
aak'ehom	5029
Aak'ulub	5029
aak'ulum	22631
aakamsinkil	7543
aakuyum	7543
aal	12572
aaleek	37718
aalenel	5029
aaloq'al	7543
aametz'ew	5029
aana'leb	15087
aanil	47776
aanilak	12572
aanmej	10058
aapaab'aal	12572
aaq	40233
aaq'ajkamunkil	5029
aaq'e	12572
aaq'usb'al	5029
Aarón	15087
aarp	10058
aasa	7543
aatin	1420729
aatinak	344495
aatinank	5029
aatinaq	10058
aatineb	7543
aatinob'aal	50291
aawaanm	5029
aawalal	12572
aawankil	30174
aawe	457650
aawech	5029
aawesil	5029
aawib	170990
aawiitz'in	77951
aawik'in	193621
aawixaqil	7543
aawochb'een	15087
aawochochnaal	5029
aawu	80466
aawuk'a	5029
ab'an	1327690
ab'anan	309291
Ab'anan	530573
ab'i	10058
Ab'i	10058
ab'ihomaq	32689
ab'iik	12572
ab'inel	10058
ab'ink	32689
ab'l	25145
ab'lex	5029
aban	148359
Aban	301747
a̱ban	30174
abanan	419932
Abanan	1770254
Abbá	7543
Abel	27660
a̱be̱lom	7543
a̱be̱n	37718
Abi	10058
Abías	15087
Abiatar	5029
abi̱c	42747
abihomak	15087
Abihomak	30174
abiman	7543
abin	52805
abi̱nc	40233
abi̱nk	32689
a̱biomal	10058
Abiud	10058
Abraham	359582
Abrahán	218767
ac	2044341
a̱c'a'ux	15087
a̱c'aba	30174
a̱c'ajol	35203
ac'obresinbil	7543
A̱c'ulub	5029
acak	70407
a̱camsinquil	7543
Acaya	27660
Acaz	5029
aceite	17601
ach'ab	7543
ach'ab'anb'il	55320
ach'ab'anb'ileb	5029
ach'aba̱c	7543
a̱ch'o̱l	181048
acuabej	170990
Acuabej	201165
a̱cuak	5029
a̱cualal	7543
a̱cuanquil	55320
a̱cuas	22631
