Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 216497

˻	18476
˻imakui'pî	23095
˻innape	9238
˻Judeuyamî'ya	9238
˻Maasa	69285
˻Makui	9238
˻Manni	9238
˻Mîrîrî	115475
˻Paapa	18476
˻Pemonkonyamî	9238
˻Tîîse	50809
˻Tînepu'tîkon	9238
˼	46190
a	13857
a'ka	314092
a'kare	9238
a'kaya	23095
a'kî	18476
A'kî	1025418
a'ki'ku	9238
a'mun	64666
a'ne	36952
a'nînmakon	9238
a'noko'pî	69285
a'noko'pîkon	32333
a'pi'ta'pî	9238
a'pu	23095
a'pukon	13857
a'pusin	147808
a'puya	9238
a'sa'sa	13857
a'sa'sakon	23095
a'situn	189379
a'situnya	73904
a'ta	83142
a'tu'mînan	23095
a'tu'mîra	198617
a'yeke'ton	73904
a'yeke'tonon	60047
a'yeke'tononya	9238
aai'sa	64666
aai'sa'kon	13857
aai'to	9238
aai'to'pe	32333
aaipî	249426
aaipî'pî	55428
aaipî'pîkon	23095
aaipîkon	13857
aaipîton	13857
aakaratato	9238
aako'mamî	845277
aako'mamî'pî	166284
aako'mamî'pîkon	64666
aako'mamîkon	789849
aako'mamîkonpa	184760
aako'mamîpa	23095
aako'mannîpîkon	9238
aako'manpîtî'pî	36952
aako'manpîtî'pîkon	23095
aako'mansa	73904
aako'mansa'kon	36952
aako'manto	87761
aako'manto'kon	161665
aako'manto'pe	161665
aama'ta	18476
aano'pîta	9238
aapia	415710
aapia'nîkon	877610
aapiapai	23095
aapiapai'nîkon	32333
aapiawonkon	9238
aaranto'pe	32333
aarena	9238
aarenta	27714
aarenta'pî	32333
aaro'ta	13857
aaro'ta'pî	18476
aasa'manta	221712
aasa'manta'pî	180141
aasa'mantakon	60047
aasa'mantasa	69285
aasa'mantato	27714
aasa'mantato'pe	50809
aasa'mantaton	13857
aasarî	32333
aasarî'pî	27714
aasato'pe	9238
aase	36952
Aase	41571
aase'nîkon	13857
Aase'nîkon	36952
aasîrî	124713
Aasîrî	152427
aataka'ma'pî	13857
aataka'makon	13857
aataka'masa'kon	9238
Aataka'masa'kon	9238
aatako'menkakon	9238
aatapurî	9238
aatapurî'pî	9238
aatapurîkon	27714
aatare'mokon	9238
aataretî'ka	69285
aataretî'kasa	9238
aataretî'kato'pe	9238
aatari'ku'tî'pî	9238
aatarima'pî	9238
aatarimakon	18476
aatausinpa	41571
