Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 346544

ã	17313
a'am	49055
a'ar	23085
a'e	16673207
a'ejõhar	80797
a'engi	63484
A'engi	582898
a'ep	623297
A'ep	1033057
a'eramõ	5771
A'eramõ	40398
a'erehe	3930236
A'erehe	7603652
a'eta	7730620
a'etama'e	54827
a'ewan	28856
A'ewan	43284
a'i	46170
a'u	126968
Aa	14428
aha	98111
ahaha	5771
aharái	31742
aharõ	20199
ahem	141396
ahendu	369361
ahijar	46170
aho	753151
ahoha	17313
ahúi	63484
Ahúi	83683
ahy	487672
ahyha	213537
ahyk	132739
ai	458816
aĩ	170252
ái	8656
aja	43550025
ãjã	732951
ajaha	8656
Ajaha	14428
Ajahap	5771
Ajame'ẽ	173138
ajan	5771
aje'ẽ	80797
ajixi'u	17313
ajo'ok	63484
aju	8656
ajukwa	20199
ajumu'e	20199
ajumupyai	49055
ajupandu	25970
ajur	455930
ajurujar	144281
ajyngar	14428
ajyty'ym	8656
ajytym	17313
ajywyr	262592
ajywyriha	31742
Ak	37513
Aka	5771
ãkã	184680
aka'u	178909
akaju	5771
akekar	8656
aker	72140
akeriha	11542
Aki	5771
Akĩ	5771
aku	5771
akutuk	20199
akwa	1160025
akwaha	63484
akwera	54827
akyje	54827
akyjeha	5771
akynda	14428
ama'ã	34627
ama'e	308763
ama'eha	51941
ama'ema'e	395332
ama'ema'eha	25970
amahem	25970
amahy	23085
amai	17313
aman	129853
amanga	25970
amanõ	167366
amanõha	14428
Amarã	551156
amãtã	25970
amatyr	17313
Ambéu	28856
Ambi	8656
Ambiu	5771
ambyr	63484
ame'ẽ	38289510
ame'ẽ'ã	20199
ame'ẽja	1838150
ame'ẽma'e	14428
Ame'ẽma'e	25970
Amen	66369
Amĩ	5771
Amina	11542
Amo	5771
amõ	16168221
amoĩ	106768
amõma'e	34627
Amõma'e	86569
Amon	5771
amondo	600212
amopok	17313
Amou	11542
amowok	5771
amu'am	20199
amu'e	242393
amu'emu'e	8656
amuhã	86569
amuhem	80797
amuhepy	31742
amuheta	17313
amuhury	46170
amuhyk	11542
amujã	51941
amujahuk	46170
amujar	11542
amujaxer	8656
amujekwa	453044
amujesak	28856
amujy'ar	17313
amujywyr	83683
amukanim	40398
amukatak	5771
amukatu	100997
amukwehe	11542
Amukwehe	152938
amukwera	25970
amumba	20199
amunde	8656
amupandu	5771
