Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 666538

abang	33006
Abarim	6001
Abda	3000
Abdi	4500
Abdil	3000
Abdon	10502
abé	10502
Abednego	15002
abée	4500
Abel	16503
abet	99019
abetdeh	9001
abetneh	22504
Abia	52510
Abiasap	3000
Abiatar	43508
Abib	9001
Abida	3000
Abidan	6001
Abiel	4500
Abieser	10502
Abigail	31506
Abihail	7501
Abihu	18003
Abikail	3000
Abil	19503
Abimail	3000
Abimelek	91517
abin	4500
Abinadab	15002
abinneh	6001
Abinoam	6001
Abiram	16503
Abisag	7501
Abisai	42008
Abisua	6001
Abisur	3000
Abital	3000
Abiud	3000
Abner	93017
abpa	2485979
abpa'deh	6001
abpa'neh	25504
abpar	15002
abpenneh	3000
abpuk	52510
abpukdeh	9001
abpukku	13502
abpukmu	4500
Abpukmu	7501
abpukneh	46508
abpung	112521
abpungdeh	10502
abpungneh	4500
Abram	103519
Absalom	159030
abud	28505
abuh	153029
abuhneh	6001
abuk	4500
aca	33006
acam	13502
acang	267051
acangdeh	3000
acangmu	12002
acangneh	15002
aceh	3852743
acep	189036
acing	55510
acingdeh	6001
acingmu	4500
acingneh	28505
aco	4076286
acodeh	6001
acoKu	4500
aconeh	24004
ada	310559
adadeh	4500
Adam	40507
Adama	3000
adaneh	7501
Adar	22504
adas	3000
adat	58511
adatdeh	7501
Adaya	13502
Adbil	3000
adi	301558
adi'deh	6001
adi'ku	3000
Adiel	4500
Adin	6001
Adma	4500
Adna	6001
ado	16503
Adoi	4500
Adonia	37507
Adonibesek	6001
Adonikam	4500
Adoniram	3000
Adonisadak	3000
Adoram	4500
Adramalek	4500
Adriel	3000
adu	42008
adu'deh	15002
adu'ku	4500
adu'Ku	4500
adu'Neh	3000
Adui	18003
aduk	9001
Adulam	13502
Adumim	3000
aga	3000
Agabus	3000
Agag	18003
aganeh	10502
Aganeh	25504
ago	3000
Agripa	18003
Ahaba	3000
Ahasia	64512
Ahasuiras	25504
Ahasuirus	3000
Ahia	3000
Ahian	3000
Ahikam	10502
Ahilud	7501
Ahimalek	27005
Ahiman	4500
Ahimas	21004
Ahimot	3000
Ahinoam	9001
Ahio	9001
Ahira	6001
Ahisamak	4500
Ahisar	4500
Ahiser	3000
Ahitopel	28505
Ahitub	19503
Ahiya	34506
Ahohi	4500
Aholiab	7501
Aholibama	6001
Ai	63012
Aijalon	15002
