Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 275765

a	130545
aa	6400377
aal	359001
aan	1200297
abaa	7252
Abadon	3626
Abaisa	10878
abal	1947310
Abala	3626
abalgo	39889
abalin	97909
abalini	743386
abalkuno	105162
Abaya	7252
Abayata	3626
abe	68899
Abe	881185
abila	217576
abilabe	7252
abilan	39889
abilane	3626
Abilane	7252
abili	25383
abilin	268344
Abilini	3626
abin	148677
abinambi	3626
abinan	3626
abinbi	43515
abinbia	3626
abinin	7252
abininbi	7252
Adam	50767
Adin	7252
Adiramitiam	3626
adu	3626
Agabas	10878
agare	3626
agete	3626
Agiripa	43515
Agiripo	14505
ai	3176617
aibe	94283
Aikoniam	25383
ain	960963
ainan	21757
ainbi	3626
aine	431526
ainere	206697
ainin	7252
Aisaka	94283
Aisaya	79778
Akaikas	3626
Akaya	39889
Akeldama	3626
Akeleas	3626
Akipas	7252
akola	97909
Akwila	29010
ala	1436005
alabe	7252
alabinga	3626
alabingire	3626
alabinwe	3626
alala	3626
alalga	21757
alalwa	72525
alama	47141
Alamba	3626
alame	7252
alamia	7252
alamo	10878
alamua	29010
alamue	10878
alanbi	18131
alangure	14505
alangwa	83404
alanwe	3626
Alasaras	101535
Alasia	3626
alde	123293
ale	496799
Alekanda	18131
Alekandiria	18131
alekimua	3626
alekinamba	3626
alekinamia	7252
alekinamua	18131
alekinanga	3626
alekinangure	3626
alekinangwa	14505
alekirabinga	3626
alekungwa	7252
alemia	3626
alemua	36262
alemue	10878
alenbi	43515
alere	304607
algane	25383
ali	1138650
alia	43515
alibe	39889
aliga	3626
alo	43515
alos	3626
Alpias	18131
alungure	76151
alungwa	242960
ama	801406
Amagedon	3626
amane	3626
ametis	3626
ami	3626
amin	489547
Aminada	14505
Ampilietas	3626
Ampipolis	3626
ana	1171287
Anai	7252
anan	1156782
Ananayas	43515
Anas	21757
Andironaikas	3626
angel	935579
anin	76151
anka	10878
Antioko	105162
Antipas	3626
Antipatiris	3626
anu	43515
Ap	18131
Apakasa	7252
Apelis	3626
Apia	3626
Apias	3626
Apolion	3626
Apolonia	3626
Apolos	47141
Aposel	388011
apu	3626
apuna	3626
Arabai	3626
Arabayo	7252
Aram	7252
Arama	3626
arawai	3626
araway	206697
are	652729
arebal	3626
Arebia	10878
aregan	7252
Aretas	3626
Arimatia	14505
arin	83404
Ariopagas	10878
Aristakas	18131
