Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 283938

a	1908867
a’bicajwahar	7043
a’bom	109178
a’boma	59872
a’bor	17609
a’bwa	7043
a’cesh	116222
a’ci	66916
a’d	31697
a’daḵ	7043
a’dan	133832
a’dani	7043
a’danne	7043
a’de	7043
a’di	39487493
a’dihe	56350
a’dija	7043
a’dim	42262
a’din	207791
a’dinthus	31697
a’diŋ	81003
a’diya	102134
a’diyi	17609
a’diyim	14087
a’diyin	447280
a’ka	14087
a’teŋ	7043
a’the	52828
A’the	102134
a’thi	10565
a’thintha	7043
a’thoṯẖum	10565
Aadam	28175
Aadama	7043
aal	7043
Aamuun	7043
aane	10565
Aasa	7043
aasar	66916
Aasuur	7043
ababa	14087
Ababa	243010
ababam	49306
Ababam	197226
Abap̱raas	10565
Abap̱rudiṯus	7043
aBaraabas	14087
abas	84525
Abba	10565
abi	10565
Abihud	7043
aBilaaṯus	7043
abim	14087
abiny	7043
Abirman	7043
Abiyya	10565
abor	10565
abuhany	17609
Abulluus	35218
aBuṯerus	14087
ABuṯerus	10565
aBuulus	77481
ABuulus	52828
abwa	7043
acampur	45784
acampura	7043
acim	63394
ac̱iṯṯaan	7043
ac̱or	10565
acul	35218
acumaṯ	17609
adhan	183138
adhana	116222
adhiŋ	7043
adho’th	10565
adhoŋgola	14087
adiiṯe	10565
adu	154963
adu’d	7043
adulaṯṯ	10565
adum	119744
aduŋ	7043
adwalliŋ	7043
agannu	10565
agaŋgaram	7043
agarr	31697
agasiis	35218
Aggi	14087
Aghabuus	7043
Aghripaas	38740
agoŋgoro	10565
agum	7043
aguurush	24653
aha	9720431
Ahaas	7043
aja	119744
aji	7043
ajisa	21131
aḵ	81003
aḵa	45784
aḵa’banya	35218
aḵa’dum	7043
Aḵaa	42262
akam	88047
akama	10565
akamu	7043
aḵaniisa	7043
aḵashiram	31697
Akiila	21131
Aḵiim	7043
aḵki	14087
Aḵnuuḵ	10565
ako	14087
aḴrisṯẖos	81003
AḴrisṯẖos	10565
aku’d	17609
Aḵubbaaya	10565
aḵum	7043
aḵur	28175
aḵursi	10565
al	186660
ala	10565
alaap̱i	137353
alambam	7043
alanyjoro’c	7043
ale	14087
ale’d	14087
Ali	7043
alip̱	105656
alip̱i	14087
Aliyagiim	7043
Aliyuud	7043
alki	21131
alṯi	10565
aluŋ	7043
am	626897
ama’diny	28175
