Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 154220

a'a	45389
A'a	168590
A'aron	32421
a'ka'san	25936
a'kanano	979120
a'kary	1095837
a'koto'pa	58358
a'koto'san	12968
a'kotojan	19452
a'kotojaton	19452
a'kotonen	12968
a'kotory	77810
a'kototan	12968
a'kototo'me	12968
a'kototy	58358
a'kuko	12968
a'kupotoko	12968
a'kuru	58358
a'kutan	12968
a'metan	12968
a'mo'po	440928
a'mo'poto	12968
a'mory	12968
a'moto'me	12968
a'myka'po	25936
a'mykanen	12968
a'mykary	19452
a'nano'po'san	45389
a'nano'san	12968
a'nano'ta'ton	19452
a'nano'tan	19452
a'nano'to'pa	12968
a'nano'toko	19452
a'nanopyry	32421
a'no'ka'po	19452
a'no'ka'san	12968
a'pemy'san	19452
a'pitopo	12968
a'saka'pa	90779
a'saka'san	12968
a'sakanano	25936
a'sakanon	12968
a'sakary	175074
a'sakarykon	499286
a'sakarykonymbo	19452
a'sakarymbo	25936
a'si	278822
a'si'ko	233432
a'si'kono	19452
a'si'konombo	12968
A'si'konombo	12968
a'ta	1809103
a'taine	71326
a'wembono	1219037
a'wembonokon	12968
a'wese'tapoty'po	12968
Aba	19452
Abel	32421
Abia	25936
Abihud	12968
Abraham	603034
Adam	71326
Adi	12968
Admin	12968
Adriamitium	12968
Agabus	12968
Agripa	90779
aije	129684
aijekyno	38905
aijomanen	19452
aijomary	51873
aijomatan	19452
aijomato'ko'me	12968
aijomato'me	32421
aike'ka	25936
aike'ka'po	12968
aike'kary	64842
aike'katan	25936
aike'kato'me	25936
Aike'katoko	12968
aikepy'pa	110232
aikepy'po	12968
aiko	356633
aikota'mano	71326
aikukato'man	12968
aikuru	25936
aimomo'ko	12968
aimomo'toko	25936
aimomo'topo	38905
aimy'pa	19452
aimyno	64842
aimytonon	32421
aina	246401
ainaine	12968
Ainaine	25936
ainaka	460381
ainakaine	84295
ainamiriri'ta'po	32421
ainanano	58358
ainano	12968
ainapatoro	862404
ainapatoromboto	51873
ainapatoronokon	12968
ainary	252885
ainary'pa	25936
ainary'topoty'po	12968
ainarykon	12968
ainatone	434444
ainatonemboto	32421
aine	19452
aino	2425106
ainombo	19452
Aipo'non	12968
aipo'pa	12968
Aipo'pa	12968
aipynano	434444
aipynatoko	45389
aipynatonon	12968
aire	51873
Aire	84295
aireno	64842
airenokon	38905
aito'kon	479834
