Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 158996

a	1169840
aa	1289340
aaa	138368
Aaa	440262
a̱abin	31447
a̱afin	12578
á̱ahin	44026
á̱ahujo	18868
a̱aja	144657
a̱ajuk	25157
áami	918262
aamo	2408865
a̱amo	396236
Aan	31447
aañ	1119525
aana	25157
aanaan	477999
á̱anaariit	18868
aanam	69184
aanamyen	18868
aane	1742182
a̱ane	169815
aani	31447
aaniin	553473
aañiin	75473
a̱aniin	18868
A̱aniin	18868
Aaniinyen	18868
a̱anij	12578
aano	553473
a̱ano	56605
aanoen	44026
a̱añoofo	12578
aanut	44026
aanuun	37736
a̱anuutano	12578
a̱ariiko	12578
Aaron	25157
á̱aseinam	18868
a̱asiiŋo	18868
á̱asit	12578
a̱asok	18868
a̱asoko	12578
aau	132078
a̱awas	12578
á̱awufooro	18868
a̱ayeet	18868
á̱ayemi	69184
Aba	12578
abaa	44026
ábaakiiriyan	18868
ábaakiit	12578
Ábaakiit	12578
abaalam	12578
abaj	238999
a̱baj	25157
abaja	69184
abajabaj	144657
a̱bajabaj	12578
abaje	157236
a̱baje	12578
abajee	69184
abajeebaj	622657
abajut	377367
a̱bajut	12578
A̱bajut	31447
abajutee	18868
abane	12578
Á̱baŋino	25157
A̱batikan	12578
ábatikein	125789
á̱batikein	12578
ábatikeino	18868
abatuko	12578
abe	22264711
abeetoor	18868
Abel	18868
abin	1188709
a̱bin	119499
A̱bin	119499
abina	18868
abinabin	125789
abinabina	62894
abine	345920
abinut	44026
Abiya	18868
Abiyud	12578
aboñ	31447
a̱boñ	25157
aboñaboñ	25157
aboñamboñ	18868
aboñe	81763
áboñin	12578
áboñina	75473
áboñinam	31447
á̱boñinam	37736
áboñinamboñin	18868
áboñini	12578
áboñinoboñin	50315
áboñinoot	12578
A̱boŋket	12578
aboŋketuun	12578
aboonee	12578
abostaboste	12578
abostee	12578
Ábujaroora	12578
abuk'am	12578
ábukaariit	12578
abuke	18868
Abuke	56605
abukee	119499
abukeebuk	31447
ábuki	6289466
Aburaham	540894
abuuta	12578
abuutee	12578
abuutuun	18868
abuutuunbuut	18868
Adam	75473
Adi	12578
Adumiin	12578
aduna	100631
af'aane	106920
af'aanuun	25157
af'abaj	44026
af'abin	75473
af'ábuj	12578
af'afand	12578
af'áhamin	31447
af'áhin	44026
Af'áhin	44026
Af'á̱hin	50315
