Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 139991

a'ca'ii	14286
a'cacaso	14286
a'caco	85719
a'cahuatëra	14286
a'camacoiso	14286
a'canpiso	21429
a'carë	14286
a'carëhuë	14286
a'carin	42859
a'chiantarahuë	21429
a'chiantarin	21429
a'chiina	14286
a'china'huaiso	171439
a'china'huaso	321449
a'china'piapi	14286
a'china'piarin	21429
a'china'piro'sa	128579
a'china'piro'santa	28573
a'china'piro'saso	64289
a'chinacaiso	107149
a'chinacamaso	42859
a'chinacaso	200012
a'chinahuë	171439
a'chinahuëso	85719
a'chinai	64289
a'chinaihuë	64289
A'chinaiso	14286
a'chinama	21429
a'chinamahuë	21429
a'chinamara	21429
a'chinamaso	42859
a'chinan	50003
a'chinanhuë	14286
a'chinapi	228586
a'chinápi	28573
a'chinapirinhuë	14286
a'chinapo	14286
a'chinapona	21429
a'chináquë	42859
A'chinaquëya	14286
a'chinarahuë	57146
a'chinárahuë	85719
a'chinarai	78576
a'chinárai	42859
a'chinarama	28573
a'chinaramahuë	14286
a'chinarin	192869
a'chinárin	21429
a'chinaton	21429
a'chinatona	21429
a'chinchi	50003
a'chinchina	21429
a'chinchinquëma	292875
a'chinchinquën	35716
a'chinchitënquëmahuë	28573
a'chinco	28573
a'chincosohuë	14286
a'chinin	121436
a'chininhuë	50003
a'chininquë	21429
a'chininso	107149
a'chinpachina	85719
a'chinpachinara	35716
a'chinpatëhua	14286
a'chinpatëra	50003
a'chinpato	14286
a'chinpatora	14286
a'chinpi	121436
a'chinpihuë	92863
a'chinpirinahuë	21429
a'chinpirinhuë	21429
a'chinpiso	57146
a'chinquë	78576
a'chinta'huainquëmaso	42859
a'chinta'huaiso	14286
a'chinta'huanquëmaso	35716
a'chinta'huaso	71433
a'chintaanta'inquëma	50003
a'chintaantacoi	28573
a'chintaantarin	121436
a'chintacaiso	35716
a'chintacamaso	50003
a'chintacaso	114293
a'chintahua	14286
a'chintahuaton	28573
a'chintanta'inquëma	35716
a'chintantapi	14286
a'chintantaranquëma	14286
a'chintantarin	71433
a'chintantarinquëma	14286
a'chintantaton	14286
a'chintapi	28573
A'chintápiranquëmahuë	14286
a'chintapon	14286
a'chintaponquëma	14286
a'chintáquë	14286
a'chintarahuë	128579
a'chintárahuë	14286
a'chintarai	50003
a'chintarainquëma	50003
a'chintarama	21429
a'chintaran	21429
