Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 205606

a	19454
a̲	457185
Aarón	34045
Abel	24318
Abías	14591
Abiud	9727
abono	9727
Abraham	593367
a̲cahua̲yu	9727
acalistá̲n	9727
acali̲stá̲n	2120560
Acali̲sta̲nli̲túm	9727
acán	29182
a̲ca̲ta	9727
acatunu	111864
acatzuní̲n	150773
Acaya	58364
Acaz	9727
acchá̲n	58364
accha̲ná	14591
aceite	34045
a̲cha̲tum	111864
a̲cha̲tumli̲túm	9727
a̲chuná	19454
aclhu̲huantahuilani̲t	9727
actzu	189683
actzu̲	423139
actzú	131319
actzu̲cú	29182
a̲cu	150773
a̲cú	29182
acuilhaj	9727
acula	9727
acxni	145910
acxni̲	12830364
acxní	145910
acxnicú	145910
acxnitiyá	452321
acxnituncán	48636
acxtum	856006
Adán	121591
Adi	9727
afuerza	9727
Agabo	14591
Agar	24318
Agripa	82682
Ah	9727
Ahuata	9727
Ahuatá	9727
a̲huata	34045
a̲huatá	204274
a̲huatiyá	14591
a̲huayu	141046
a̲íta̲t	38909
akahuanij	9727
a̲kalhatujún	9727
akalókot	9727
a̲kampa̲tum	14591
akapu̲n	14591
akapún	9727
akapú̲n	1721739
akaskatamparay	14591
akata̲ksa	126455
akata̲ksá̲hu	9727
akata̲ksá̲tit	145910
akata̲kscán	9727
akáta̲ksli	43773
akata̲ksma	24318
akata̲kspá̲tit	9727
akata̲pa	19454
akatá̲xtulh	34045
akatiyuj	471776
akatum	160501
akatunu	170228
akatzayanca	9727
akatziyanca	82682
akayuja	14591
akcá̲hu	24318
akcha̲xán	19454
akchekxnín	9727
akchipaniko̲ni̲t	14591
akchú	14591
akchuhui̲nán	9727
akchuhui̲naní̲n	34045
akcu̲tiy	102137
akcu̲tzayán	9727
aklhu̲hua	77818
aklhu̲huá̲tnalh	9727
akli̲t	34045
akmilij	14591
akmuluj	19454
akmúnulh	9727
akmunu̲nún	9727
akpuntum	19454
akquitzis	97273
aksani̲na	9727
aksani̲na̲	9727
aksani̲ná	43773
aksani̲nán	14591
aksani̲naní̲n	131319
akskahuinaní̲n	19454
akskahuiní	1084598
akskahuininín	9727
akskahuininí̲n	38909
akspúlalh	43773
akspulama	14591
akspulay	53500
akspulayá̲n	9727
aksti̲tum	2110833
akstítum	9727
aksti̲tumá	19454
akta̲ti	53500
aktiy	160501
aktujún	126455
aktum	3083567
