Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 971612

a	34160755
à	39110
â	9820792
a.a.a	12350
a.T	7204
a’gl	10292
â’gl	316998
a’l	3087
â’l	156441
â’la	59694
A4	4116
A5	4116
Aarau	16467
Aarburg	10292
aASt	11321
aav	4116
abandunadas	4116
abandunar	3087
abc	3087
Abderhalden	5146
aber	3087
abilitads	9262
abita	4116
abitada	6175
abitadas	3087
abitadi	13379
abitadis	7204
abitan	8233
abitànt	38081
abitànta	5146
abitàntas	25730
abitànts	251129
abitar	20584
abitavan	3087
abitaziùn	14409
abitaziùns	19555
abito	6175
Abraham	27788
absaints	3087
absenza	3087
absolut	17496
absoluta	15438
absolutameing	30876
absolva	3087
absolvan	6175
absolvent	4116
absolventas	8233
absolvents	14409
absolver	19555
absolvida	3087
absolvieu	78220
abstenziùns	6175
abstractas	3087
abstracts	3087
absurd	4116
Abt	3087
abunamaint	8233
abunamaints	4116
abundàntas	3087
abundànza	13379
Accola	3087
acla	55577
aclas	69986
Aconcagua	4116
acord	15438
acquisto	4116
act	28818
actas	3087
activ	50431
activa	33964
activada	3087
activameing	17496
activar	11321
activas	15438
activitad	15438
activitads	111155
activs	46314
acts	16467
actual	47344
actuala	74103
actualas	20584
actualmain	3087
actualmein	3087
Actualmein	3087
actualmeing	249070
actuals	37051
actuar	38081
actuara	3087
actur	13379
actura	3087
acturas	15438
acturs	43227
acumpagnànt	4116
acumpagnànta	6175
acumpagneada	24701
acumpagneadas	8233
acumpagneader	6175
acumpagnear	18525
acumpagnieu	49402
acumpagnieus	15438
acumpignamaint	3087
acumplanidas	4116
acumplanieu	4116
acumplanir	10292
acumpogna	13379
acumpognamaint	15438
acumpognan	7204
acustica	4116
acusticas	4116
acut	4116
acuta	4116
acuts	3087
aczaint	3087
aczent	12350
aczents	12350
aczentuar	3087
aczentuescha	19555
aczentuo	19555
aczepta	5146
aczeptabel	3087
aczeptabla	3087
aczeptada	5146
aczeptadas	8233
aczeptan	3087
aczeptànza	10292
aczeptar	11321
aczepto	30876
aczeptos	7204
aczess	37051
aczias	13379
aczidaint	49402
aczidaints	53519
acziùn	69986
acziunaris	24701
acziùns	37051
ad	9749776
adaitg	14409
Adam	4116
Adank	3087
adatada	53519
adatadameing	3087
adatadas	32934
adatar	16467
adataziùns	4116
adatg	8233
adato	57636
adatos	22642
adaver	7204
adavur	6175
